"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"40","Gemini Pro Vision","drop","P6",225,0.403466666666667,0.337777777777778,0.466666666666667,0.376874919093256,0.309178743961353,0.445583825209444,0.74899972607501,0.5,0.947368421052632,0.95146689201753,0.9,0.989133356708742,0.376874919093256,0.309178743961353,0.445583825209444,0.53902642595183,0.465937438905181,0.607843137254902,0.562937322584133,0.438602126067079,0.674679881521987,"Age","70-96"
"41","Gemini Pro Vision","drop","P7",225,0.586635555555556,0.52,0.653333333333333,0.579010314683878,0.511956106655884,0.644576795656375,0.683928562083021,0.428571428571429,0.90487012987013,0.960090882817671,0.923728813559322,0.991869918699187,0.579010314683878,0.511956106655884,0.644576795656375,0.721745482216557,0.664596273291925,0.77456647398844,0.63146943838345,0.503517729600351,0.74848817524328,"Age","70-96"
"42","Gemini Pro Vision","drop","P8",225,0.412817777777778,0.346666666666667,0.48,0.386849290453603,0.320925844668714,0.457943925233645,0.754549312677596,0.529411764705882,0.95,0.95348628046616,0.901071428571429,0.990662625242064,0.386849290453603,0.320925844668714,0.457943925233645,0.549482310769909,0.478260869565217,0.622971904485794,0.570699301565599,0.450289932030586,0.677273884204031,"Age","70-96"
"43","GPT-4 Vision","drop","P3",111,0.629432432432432,0.540540540540541,0.720720720720721,1,1,1,0,0,0,0.629432432432432,0.540540540540541,0.720720720720721,1,1,1,0.771678800169087,0.701754385964912,0.837696335078534,0.5,0.5,0.5,"Age","18-44"
"44","GPT-4 Vision","drop","P4",111,0.630990990990991,0.540315315315315,0.720720720720721,1,1,1,0,0,0,0.630990990990991,0.540315315315315,0.720720720720721,1,1,1,0.772771578861214,0.70156346749226,0.837696335078534,0.5,0.5,0.5,"Age","18-44"
"45","GPT-4 Vision","drop","P5",111,0.619855855855856,0.522522522522523,0.711711711711712,0.985555112181797,0.949967948717949,1,0,0,0,0.625544495837033,0.527272727272727,0.718181818181818,0.985555112181797,0.949967948717949,1,0.764228362443517,0.686390532544379,0.831578947368421,0.492777556090899,0.474983974358974,0.5,"Age","18-44"
"46","GPT-4 Vision","drop","P6",111,0.628306306306306,0.531531531531532,0.720720720720721,1,1,1,0,0,0,0.628306306306306,0.531531531531532,0.720720720720721,1,1,1,0.770675261123568,0.694117647058824,0.837696335078534,0.5,0.5,0.5,"Age","18-44"
"47","GPT-4 Vision","drop","P7",111,0.630684684684685,0.540540540540541,0.711711711711712,1,1,1,0,0,0,0.630684684684685,0.540540540540541,0.711711711711712,1,1,1,0.772562365888899,0.701754385964912,0.831578947368421,0.5,0.5,0.5,"Age","18-44"
"48","GPT-4 Vision","drop","P8",111,0.628828828828829,0.540540540540541,0.720720720720721,1,1,1,0,0,0,0.628828828828829,0.540540540540541,0.720720720720721,1,1,1,0.771128991237065,0.701754385964912,0.837696335078534,0.5,0.5,0.5,"Age","18-44"
"49","Gemini Pro Vision","drop","P1",111,0.459396396396396,0.369369369369369,0.558558558558559,0.171339952261207,0.0869254658385093,0.262316652286454,0.951086526616992,0.871794871794872,1,0.858003444925512,0.646953781512605,1,0.171339952261207,0.0869254658385093,0.262316652286454,0.283090307941518,0.153846153846154,0.405140790493413,0.5612132394391,0.506756756756757,0.616456876890135,"Age","18-44"
"50","Gemini Pro Vision","drop","P2",111,0.442810810810811,0.351351351351351,0.531531531531532,0.127812555066733,0.0533333333333333,0.208333333333333,0.975676761958456,0.92155572755418,1,0.897754360672008,0.666666666666667,1,0.127812555066733,0.0533333333333333,0.208333333333333,0.221717777330769,0.10123417721519,0.338114050154586,0.551744658512595,0.506756756756757,0.598487516005122,"Age","18-44"
