"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"11","Gemini Pro Vision","drop","P5",100,0.71264,0.62,0.8,0.483085432478055,0.346120689655172,0.625,0.941508685337821,0.867893081761006,1,0.892629858401483,0.769230769230769,1,0.483085432478055,0.346120689655172,0.625,0.623713174642752,0.492753623188406,0.75,0.712297058907938,0.640079051383399,0.790922998096911,"Overall","Overall"
"12","Gemini Pro Vision","drop","P6",100,0.74233,0.65,0.82,0.562576708238835,0.419916666666667,0.697674418604651,0.92109766812347,0.839233803986711,0.982456140350877,0.876439470431747,0.75,0.973684210526316,0.562576708238835,0.419916666666667,0.697674418604651,0.682527812516952,0.555522088353414,0.785734349919743,0.741837188181152,0.66,0.816521921268507,"Overall","Overall"
"13","Gemini Pro Vision","drop","P7",100,0.77057,0.68,0.85,0.679188308613185,0.538461538461538,0.816704545454545,0.860252215584766,0.76,0.945478896103896,0.827123683507941,0.7,0.930232558139535,0.679188308613185,0.538461538461538,0.816704545454545,0.743670136508917,0.632911392405063,0.844046890927625,0.769720262098976,0.679770177738928,0.851343254693182,"Overall","Overall"
"14","Gemini Pro Vision","drop","P8",100,0.7081,0.62,0.8,0.615878749966995,0.479166666666667,0.745568181818182,0.800507168136922,0.685185185185185,0.909090909090909,0.756083188491643,0.62491554054054,0.888888888888889,0.615878749966995,0.479166666666667,0.745568181818182,0.676443006484467,0.564705882352941,0.780499419279907,0.708192959051959,0.6216718167894,0.793871753246753,"Overall","Overall"
"15","GPT-4 Vision","drop","P3",25,0.68336,0.519,0.88,0.503420829252447,0.181439393939394,0.818181818181818,0.803393845640943,0.571428571428571,1,0.627615612165612,0.25,1,0.503420829252447,0.181439393939394,0.818181818181818,0.545419651129437,0.235294117647059,0.787857142857142,0.653407337446695,0.45,0.833413461538462,"Brightness","dark"
"16","GPT-4 Vision","drop","P4",25,0.67948,0.48,0.84,0.500055992455257,0.166666666666667,0.833333333333333,0.801570477385532,0.571428571428571,1,0.627160644910645,0.25,1,0.500055992455257,0.166666666666667,0.833333333333333,0.542183773717131,0.222222222222222,0.782608695652174,0.650813234920394,0.433333333333333,0.836566558441558,"Brightness","dark"
"17","GPT-4 Vision","drop","P5",25,0.7246,0.56,0.88,0.51130880998946,0.166666666666667,0.833333333333333,0.866664957535584,0.666666666666667,1,0.719113938838939,0.333333333333333,1,0.51130880998946,0.166666666666667,0.833333333333333,0.584311278843571,0.25,0.818716577540107,0.688986883762522,0.503869047619048,0.853058619281046,"Brightness","dark"
"18","GPT-4 Vision","drop","P6",25,0.636,0.44,0.8,0.396207031448943,0.1,0.727272727272727,0.795920117451348,0.578759398496241,1,0.560812746923858,0.166666666666667,1,0.396207031448943,0.1,0.727272727272727,0.454373873442186,0.142857142857143,0.734473684210526,0.596063574450146,0.4,0.78968253968254,"Brightness","dark"
"19","GPT-4 Vision","drop","P7",25,0.64292,0.48,0.84,0.503485865931454,0.166666666666667,0.818181818181818,0.737227833475434,0.5,0.933333333333333,0.562775423187923,0.222222222222222,0.888888888888889,0.503485865931454,0.166666666666667,0.818181818181818,0.520195383796528,0.2,0.782608695652174,0.620356849703444,0.435833333333333,0.825034722222222,"Brightness","dark"
"20","GPT-4 Vision","drop","P8",25,0.5996,0.4,0.8,0.502807379140467,0.181818181818182,0.8,0.662792498256817,0.384615384615385,0.900227272727273,0.49649305818021,0.181439393939394,0.833333333333333,0.502807379140467,0.181818181818182,0.8,0.487773158724233,0.2,0.736842105263158,0.582799938698642,0.36038961038961,0.783333333333333,"Brightness","dark"
