"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"11","Gemini Pro Vision","drop","P3",1250,0.7774856,0.7536,0.8,0.648594809322412,0.612178738317757,0.686004188272836,0.906195462184487,0.883986928104575,0.92869411133673,0.873489649890137,0.843610821357722,0.903904017289601,0.648594809322412,0.612178738317757,0.686004188272836,0.744261294908802,0.715339205053188,0.772405364248645,0.777395135753449,0.755976967954324,0.80018682400717,"Overall","Overall"
"12","Gemini Pro Vision","drop","P4",1250,0.7745592,0.7528,0.796,0.630781444217192,0.592338432628869,0.667724599074769,0.918418076871906,0.896939985135637,0.939344326033195,0.885530242653318,0.854258940519117,0.914161146049579,0.630781444217192,0.592338432628869,0.667724599074769,0.736564280737536,0.706552196059238,0.764443036609694,0.774599760544549,0.754084636451435,0.795406105990783,"Overall","Overall"
"13","Gemini Pro Vision","drop","P5",1250,0.673456,0.6496,0.7008,0.397047141273082,0.358885825235832,0.435485844340367,0.949796833474257,0.932094513476199,0.966512550852248,0.887700288200292,0.846714692642234,0.923611742424242,0.397047141273082,0.358885825235832,0.435485844340367,0.548408509497473,0.509257135575943,0.586280967215547,0.673421987373669,0.652604951286842,0.694819039978529,"Overall","Overall"
"14","Gemini Pro Vision","drop","P6",1250,0.7391536,0.7144,0.7648,0.542304468920835,0.504807308306709,0.581370835797737,0.936078688004564,0.915718825972447,0.95533448895737,0.894612753989635,0.862531196965159,0.925068178401941,0.542304468920835,0.504807308306709,0.581370835797737,0.675046733057755,0.642476152517603,0.709748005210878,0.7391915784627,0.717407713815596,0.761200533792799,"Overall","Overall"
"15","Gemini Pro Vision","drop","P7",1250,0.7707192,0.748,0.7936,0.720287766767216,0.683786070697799,0.754161238601062,0.821156399408446,0.7902128566878,0.850971829563813,0.801186564926519,0.769923952142634,0.832476212906265,0.720287766767216,0.683786070697799,0.754161238601062,0.758434069454084,0.731069595750428,0.784426402191,0.770722083087831,0.748161547713803,0.792674071804925,"Overall","Overall"
"16","Gemini Pro Vision","drop","P8",1250,0.767168,0.7424,0.7904,0.685855275737637,0.647985716701857,0.721060397365262,0.848781316152123,0.820312175020799,0.875796178343949,0.819875871581143,0.78640730816525,0.850503903607409,0.685855275737637,0.647985716701857,0.721060397365262,0.746739501314058,0.716840321191409,0.773817733990148,0.76731829594488,0.742083932392516,0.790400635096266,"Overall","Overall"
"17","GPT-4 Vision","drop","P1",1250,0.7599648,0.7344,0.78242,0.991995448199259,0.985527615211036,0.998402555910543,0.527966294713551,0.486267462951528,0.565429787299932,0.677541020419195,0.644834702671155,0.707187740009415,0.991995448199259,0.985527615211036,0.998402555910543,0.805055591287646,0.781745717355126,0.826173337055801,0.759980871456405,0.739595660931454,0.779315126513266,"Brightness","Light"
"18","GPT-4 Vision","drop","P2",1250,0.736452,0.712,0.7608,0.991899471181486,0.983787221925041,0.998392282958199,0.480976306607939,0.44006309148265,0.517580470595581,0.656511498103564,0.627282005790377,0.686582057350786,0.991899471181486,0.983787221925041,0.998392282958199,0.789982508802853,0.76843450134134,0.811467288672663,0.736437888894712,0.716199260751009,0.755352153742845,"Brightness","Light"
"19","GPT-4 Vision","drop","P3",1250,0.813632,0.79278,0.83522,0.975932007163603,0.963192580645161,0.987240829346092,0.651194529440589,0.614751099560176,0.688633785085947,0.736871698049675,0.705868144359193,0.768105264345002,0.975932007163603,0.963192580645161,0.987240829346092,0.839623081857575,0.819004128388438,0.859493372481033,0.813563268302096,0.794873203627863,0.834209574110204,"Brightness","Light"
"20","GPT-4 Vision","drop","P4",1250,0.7687544,0.7448,0.79122,0.985509323890709,0.975728155339806,0.993701035012133,0.551435645253255,0.512069314235559,0.590091011279012,0.687798971646016,0.658029461744109,0.71768866863173,0.985509323890709,0.975728155339806,0.993701035012133,0.810070396020908,0.788804194175575,0.830312037379719,0.768472484571982,0.748052399317579,0.788837737769743,"Brightness","Light"
"21","GPT-4 Vision","drop","P5",1250,0.7821088,0.7592,0.8048,0.988609548491181,0.978996682577378,0.995341795464394,0.575609231231321,0.538582117239674,0.613213492944348,0.699634930452451,0.668525180325048,0.729459767107668,0.988609548491181,0.978996682577378,0.995341795464394,0.819292789612945,0.796790631420452,0.839479795354118,0.782109389861251,0.763878759745525,0.801082831463057,"Brightness","Light"
"22","GPT-4 Vision","drop","P6",1250,0.7733472,0.7496,0.7968,0.990308799311411,0.982371087479936,0.996879996695195,0.556227306386428,0.516232452822259,0.595399283902885,0.690717790722563,0.661414580010296,0.721608167124958,0.990308799311411,0.982371087479936,0.996879996695195,0.813718357697148,0.792552976611835,0.835224251195712,0.77326805284892,0.753074052087432,0.792437779840494,"Brightness","Light"
"23","GPT-4 Vision","drop","P7",1250,0.7688216,0.7464,0.792,0.985627889970829,0.976446588822286,0.993681133852617,0.551533340440939,0.513970868422055,0.590837282780411,0.687755290523073,0.655898359534858,0.718223926069995,0.985627889970829,0.976446588822286,0.993681133852617,0.810076899871617,0.787378120111258,0.831837701737315,0.768580615205884,0.749843480444287,0.788085199961882,"Brightness","Light"
"24","GPT-4 Vision","drop","P8",1250,0.7683168,0.744,0.7896,0.987122486721201,0.977593656957929,0.995297989609549,0.548886283319922,0.510315901308548,0.587611920278798,0.6869467434711,0.655054050692073,0.716902450976851,0.987122486721201,0.977593656957929,0.995297989609549,0.810021090040911,0.786818497588916,0.830876102197766,0.768004385020562,0.748430119536103,0.78767664705798,"Brightness","Light"
"25","Gemini Pro Vision","drop","P1",1250,0.8264944,0.8056,0.84802,0.715918666844997,0.680873688017541,0.751188779108122,0.937075639767589,0.91720753370833,0.954773011925723,0.919228667180926,0.895277207392197,0.941893374377621,0.715918666844997,0.680873688017541,0.751188779108122,0.804793419052314,0.777879308549412,0.829871882603406,0.826497153306293,0.805998388948389,0.847050070125372,"Brightness","Light"
"26","Gemini Pro Vision","drop","P2",1250,0.7995592,0.776,0.8216,0.644236732566831,0.606102173551164,0.680399391360059,0.95499296818956,0.939252336448598,0.971112152188438,0.934762211550361,0.912735407942408,0.956732954545455,0.644236732566831,0.606102173551164,0.680399391360059,0.762608933940588,0.734407186467028,0.790823036187114,0.799614850378195,0.779107620045132,0.819693486084102,"Brightness","Light"
"27","Gemini Pro Vision","drop","P3",1250,0.7762352,0.7536,0.79922,0.647235032083332,0.611842105263158,0.68491205390371,0.905110265158252,0.882067851373183,0.928591051805338,0.872072189239258,0.842326929635103,0.903806306966384,0.647235032083332,0.611842105263158,0.68491205390371,0.74285050203158,0.713351054707598,0.772354599714023,0.776172648620792,0.753687146150993,0.798117033980978,"Brightness","Light"
"28","Gemini Pro Vision","drop","P4",1250,0.7742488,0.74958,0.7984,0.630385656873232,0.592755496835155,0.670893585067582,0.918625562918764,0.896208198720555,0.939349027830728,0.885998132596755,0.85585369022869,0.913256763892772,0.630385656873232,0.592755496835155,0.670893585067582,0.736456523244925,0.706100516959435,0.76432097983585,0.774505609895998,0.75278406456258,0.79540938187425,"Brightness","Light"
"29","Gemini Pro Vision","drop","P5",1250,0.6736968,0.6488,0.69762,0.39705337498709,0.361891410769915,0.436829764521193,0.950637424282469,0.932494484280199,0.967213114754098,0.889532943694283,0.84981684981685,0.925198601731723,0.39705337498709,0.361891410769915,0.436829764521193,0.548765981835712,0.51280353200883,0.58873326982454,0.67384539963478,0.653764684645008,0.695080633217155,"Brightness","Light"
"30","Gemini Pro Vision","drop","P6",1250,0.7398816,0.716,0.7632,0.542999581118254,0.504744483159117,0.580389762406601,0.936380775380247,0.916298863533555,0.954549132097676,0.894987995089741,0.861173574854902,0.924433249370277,0.542999581118254,0.504744483159117,0.580389762406601,0.675686264899821,0.642275012690662,0.708666400877106,0.739690178249251,0.717589775392081,0.761884492540211,"Brightness","Light"
"31","Gemini Pro Vision","drop","P7",1250,0.7700488,0.7464,0.79282,0.720173409644472,0.686352422976054,0.754808467741935,0.820064618279681,0.788363177469439,0.848726114649682,0.800357938714283,0.764909760937352,0.833053643144005,0.720173409644472,0.686352422976054,0.754808467741935,0.757986986223715,0.730969983868779,0.784418984777682,0.770119013962076,0.746567035225589,0.792725621599764,"Brightness","Light"
"32","Gemini Pro Vision","drop","P8",1250,0.7678624,0.7456,0.79042,0.686401775966196,0.649032012195122,0.721153846153846,0.849247659962409,0.821282177912217,0.875643843682472,0.819764429010194,0.78650749516441,0.852076048951049,0.686401775966196,0.649032012195122,0.721153846153846,0.747008541709827,0.717380212954747,0.773913402209786,0.767824717964302,0.745432132163269,0.790033413675013,"Brightness","Light"
