"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"22","GPT-4 Vision","drop","P6",25,0.63904,0.44,0.8,0.399232456514074,0.1,0.700147058823529,0.79810580229342,0.571428571428571,1,0.572985685882745,0.166666666666667,1,0.399232456514074,0.1,0.700147058823529,0.461553201175163,0.153846153846154,0.727272727272727,0.598669129403747,0.399300986842105,0.783088235294118,"Brightness","dark"
"23","GPT-4 Vision","drop","P7",25,0.64136,0.44,0.8,0.505757482713365,0.2,0.8,0.728139233917098,0.5,0.928571428571429,0.549892279044485,0.2,0.857589285714285,0.505757482713365,0.2,0.8,0.516238382953348,0.235294117647059,0.75,0.616948358315231,0.424926948051948,0.795138888888889,"Brightness","dark"
"24","GPT-4 Vision","drop","P8",25,0.59972,0.4,0.8,0.491510046326223,0.166666666666667,0.818181818181818,0.669699790543134,0.411764705882353,0.9,0.490784458025634,0.181439393939394,0.818181818181818,0.491510046326223,0.166666666666667,0.818181818181818,0.480486799794379,0.2,0.721454545454545,0.580604918434679,0.386014093137255,0.766233766233766,"Brightness","dark"
"25","Gemini Pro Vision","drop","P1",25,0.83956,0.68,0.96,0.703344323976677,0.399615384615385,1,0.931888301537644,0.777564102564103,1,0.873115710270122,0.583035714285714,1,0.703344323976677,0.399615384615385,1,0.768766770285105,0.470361990950226,0.96,0.81761631275716,0.640227521929825,0.970665634674923,"Brightness","dark"
"26","Gemini Pro Vision","drop","P2",25,0.72132,0.56,0.88,0.497175622988123,0.181439393939394,0.77797619047619,0.868041707222087,0.68421052631579,1,0.710317268842269,0.333333333333333,1,0.497175622988123,0.181439393939394,0.77797619047619,0.573449511120461,0.25,0.801851851851852,0.682608665105105,0.508736455108359,0.845602375565611,"Brightness","dark"
"27","Gemini Pro Vision","drop","P3",25,0.67576,0.48,0.84,0.494103896593602,0.142857142857143,0.818560606060606,0.794728838560783,0.583333333333333,1,0.615443381618382,0.2,1,0.494103896593602,0.142857142857143,0.818560606060606,0.536891166320398,0.2,0.8,0.644416367577193,0.447916666666667,0.833333333333333,"Brightness","dark"
"28","Gemini Pro Vision","drop","P4",25,0.68232,0.519,0.84,0.50839754784689,0.181439393939394,0.857142857142857,0.800009774096732,0.583035714285714,1,0.627250663225663,0.25,1,0.50839754784689,0.181439393939394,0.857142857142857,0.548613585393949,0.235294117647059,0.818181818181818,0.654203660971811,0.451710526315789,0.85,"Brightness","dark"
"29","Gemini Pro Vision","drop","P5",25,0.7222,0.52,0.88,0.503723506069094,0.166666666666667,0.833333333333333,0.864142921830043,0.666666666666667,1,0.707231157731158,0.332142857142857,1,0.503723506069094,0.166666666666667,0.833333333333333,0.574226647342515,0.25,0.83421052631579,0.683933213949569,0.488095238095238,0.866666666666667,"Brightness","dark"
"30","Gemini Pro Vision","drop","P6",25,0.63716,0.44,0.8,0.394874119057126,0.1,0.714285714285714,0.797807707066718,0.571428571428571,1,0.567476720254498,0.142857142857143,1,0.394874119057126,0.1,0.714285714285714,0.461206057006872,0.153846153846154,0.710504201680672,0.596319795798191,0.388888888888889,0.773809523809524,"Brightness","dark"
"31","Gemini Pro Vision","drop","P7",25,0.63964,0.44,0.84,0.501356215323205,0.166666666666667,0.833333333333333,0.7327567314726,0.470490196078431,0.928571428571429,0.555816647241647,0.2,0.875,0.501356215323205,0.166666666666667,0.833333333333333,0.51785456615077,0.219883040935673,0.77094017094017,0.617056473397902,0.416666666666667,0.816666666666667,"Brightness","dark"
"32","Gemini Pro Vision","drop","P8",25,0.60032,0.4,0.8,0.501212069629717,0.181818181818182,0.857142857142857,0.664475577737536,0.428571428571429,0.9,0.500166222176516,0.2,0.833333333333333,0.501212069629717,0.181818181818182,0.857142857142857,0.491301078386843,0.208684210526316,0.75,0.582843823683626,0.385962009803922,0.800048701298701,"Brightness","dark"
"33","GPT-4 Vision","drop","P1",37,0.839621621621622,0.702702702702703,0.945945945945946,0.686673466044059,0.449861111111111,0.894736842105263,1,1,1,1,1,1,0.686673466044059,0.449861111111111,0.894736842105263,0.808931242619633,0.620557029177719,0.944444444444444,0.84333673302203,0.724930555555556,0.947368421052632,"Brightness","medium"
"34","GPT-4 Vision","drop","P2",37,0.865297297297297,0.756756756756757,0.972972972972973,0.738074580412857,0.529411764705882,0.941176470588235,1,1,1,1,1,1,0.738074580412857,0.529411764705882,0.941176470588235,0.845050890549497,0.692307692307692,0.96969696969697,0.869037290206428,0.764705882352941,0.970588235294118,"Brightness","medium"
"35","GPT-4 Vision","drop","P3",37,0.783945945945946,0.648648648648649,0.891891891891892,0.630204564958348,0.391243961352657,0.833333333333333,0.946267153581176,0.823529411764706,1,0.924470712483251,0.75,1,0.630204564958348,0.391243961352657,0.833333333333333,0.743569587610196,0.533235294117647,0.9,0.788235859269762,0.656396198830409,0.904799107142857,"Brightness","medium"
"36","GPT-4 Vision","drop","P4",37,0.757378378378378,0.621621621621622,0.891891891891892,0.577597201504878,0.352867647058824,0.789736842105263,0.945815745224549,0.833333333333333,1,0.915648687535375,0.714285714285714,1,0.577597201504878,0.352867647058824,0.789736842105263,0.701755501471184,0.499568965517241,0.866794871794872,0.761706473364714,0.635026850414079,0.882355129551821,"Brightness","medium"
"37","GPT-4 Vision","drop","P5",37,0.673621621621622,0.513513513513513,0.810810810810811,0.365111672762546,0.157894736842105,0.583333333333333,1,1,1,1,1,1,0.365111672762546,0.157894736842105,0.583333333333333,0.525276017101996,0.272727272727273,0.736842105263158,0.682555836381273,0.578947368421053,0.791666666666667,"Brightness","medium"
"38","GPT-4 Vision","drop","P6",37,0.782432432432432,0.648648648648649,0.918918918918919,0.577957668472551,0.35703781512605,0.8125,1,1,1,1,1,1,0.577957668472551,0.35703781512605,0.8125,0.725566696879539,0.526201372997712,0.896551724137931,0.788978834236276,0.678518907563025,0.90625,"Brightness","medium"
"39","GPT-4 Vision","drop","P7",37,0.842378378378378,0.702702702702703,0.945945945945946,0.742434687210269,0.523214285714286,0.9375,0.94660964348883,0.833333333333333,1,0.934279435605674,0.785515873015873,1,0.742434687210269,0.523214285714286,0.9375,0.823047582868115,0.647011385199241,0.944444444444444,0.84452216534955,0.720588235294118,0.945596190230478,"Brightness","medium"
"40","GPT-4 Vision","drop","P8",37,0.759432432432432,0.621621621621622,0.891891891891892,0.636817398350249,0.411764705882353,0.842302631578947,0.891135770069944,0.727272727272727,1,0.859588837084604,0.636363636363636,1,0.636817398350249,0.411764705882353,0.842302631578947,0.725853152295605,0.533333333333333,0.871794871794872,0.763976584210096,0.627118747956849,0.886373663101604,"Brightness","medium"
"41","Gemini Pro Vision","drop","P1",37,0.837405405405405,0.72972972972973,0.945945945945946,0.682939109917094,0.470490196078431,0.894736842105263,1,1,1,1,1,1,0.682939109917094,0.470490196078431,0.894736842105263,0.806936290987661,0.639909090909091,0.944444444444444,0.841469554958547,0.735245098039216,0.947368421052632,"Brightness","medium"
"42","Gemini Pro Vision","drop","P2",37,0.868837837837838,0.756756756756757,0.972972972972973,0.741696879479011,0.545454545454545,0.928571428571429,1,1,1,1,1,1,0.741696879479011,0.545454545454545,0.928571428571429,0.847954594662793,0.705882352941176,0.962962962962963,0.870848439739506,0.772727272727273,0.964285714285714,"Brightness","medium"
"43","Gemini Pro Vision","drop","P3",37,0.779054054054054,0.648648648648649,0.891891891891892,0.623823248605353,0.4,0.823529411764706,0.941553136943833,0.812425595238095,1,0.918252650845027,0.727272727272727,1,0.623823248605353,0.4,0.823529411764706,0.736770153347897,0.538333333333333,0.88235294117647,0.782688192774593,0.651777836134454,0.894736842105263,"Brightness","medium"
"44","Gemini Pro Vision","drop","P4",37,0.757621621621622,0.594594594594595,0.891891891891892,0.580121224678427,0.345833333333333,0.8125,0.944049713479451,0.833152173913044,1,0.913828499961511,0.727272727272727,1,0.580121224678427,0.345833333333333,0.8125,0.702541385637175,0.5,0.875,0.762085469078939,0.63504917184265,0.886817810457516,"Brightness","medium"
"45","Gemini Pro Vision","drop","P5",37,0.676945945945946,0.540540540540541,0.837837837837838,0.373307279443409,0.157894736842105,0.6,1,1,1,1,1,1,0.373307279443409,0.157894736842105,0.6,0.534655783621929,0.272727272727273,0.75,0.686653639721705,0.578947368421053,0.8,"Brightness","medium"
"46","Gemini Pro Vision","drop","P6",37,0.784135135135135,0.648648648648649,0.918918918918919,0.579548801932875,0.333333333333333,0.791875,1,1,1,1,1,1,0.579548801932875,0.333333333333333,0.791875,0.726660759374461,0.5,0.883850129198966,0.789774400966438,0.666666666666667,0.8959375,"Brightness","medium"
