"","Model",".groups","PromptID","Size","Accuracy_mean","Accuracy_lower","Accuracy_upper","Sensitivity_mean","Sensitivity_lower","Sensitivity_upper","Specificity_mean","Specificity_lower","Specificity_upper","Precision_mean","Precision_lower","Precision_upper","Recall_mean","Recall_lower","Recall_upper","F1_mean","F1_lower","F1_upper","Balanced.Accuracy_mean","Balanced.Accuracy_lower","Balanced.Accuracy_upper","Category","UniqueValue"
"11","Gemini Pro Vision","drop","P3",615,0.728331707317073,0.691056910569106,0.76260162601626,0.196859927034608,0.137905377668309,0.25675860286516,0.92849923476636,0.904555314533623,0.952702702702703,0.509021073390851,0.387489919354839,0.61843671679198,0.196859927034608,0.137905377668309,0.25675860286516,0.282949033310062,0.207777582777583,0.354988193624557,0.562679580900484,0.531408225233776,0.594066292163591,"Overall","Overall"
"12","Gemini Pro Vision","drop","P4",615,0.722138211382114,0.68780487804878,0.757723577235772,0.197135013000558,0.138884874759152,0.254440559440559,0.919969942455928,0.89403037068113,0.945457637600495,0.481759389314726,0.363636363636364,0.597226731601732,0.197135013000558,0.138884874759152,0.254440559440559,0.278989893886379,0.204430420711974,0.350223472499737,0.558552477728243,0.52686916665044,0.590101383970195,"Overall","Overall"
"13","Gemini Pro Vision","drop","P5",615,0.680286178861789,0.645528455284553,0.717073170731707,0.297769698192166,0.227840521488668,0.369024064171123,0.823836532098734,0.790788618116024,0.858100493215271,0.388082771611055,0.303700396825397,0.465648854961832,0.297769698192166,0.227840521488668,0.369024064171123,0.336235049735945,0.26373449701424,0.401306973281496,0.56080311514545,0.52177092493381,0.597825859260288,"Overall","Overall"
"14","Gemini Pro Vision","drop","P6",616,0.719652597402597,0.685064935064935,0.75487012987013,0.297485358284206,0.230290796160361,0.369574641869817,0.877895633688138,0.847178284009976,0.9076628454297,0.477311425021234,0.380389932460954,0.57780701754386,0.297485358284206,0.230290796160361,0.369574641869817,0.365642311236563,0.292650621870457,0.439236075429041,0.587690495986172,0.550595238095238,0.627145933824387,"Overall","Overall"
"15","Gemini Pro Vision","drop","P7",616,0.726633116883117,0.693181818181818,0.761363636363636,0.250646268821126,0.187156960686372,0.317925643720441,0.905970492630855,0.877449101473964,0.931202027259655,0.50096615995867,0.390228064618309,0.609771935381691,0.250646268821126,0.187156960686372,0.317925643720441,0.33319237151415,0.25805067146615,0.406272321428571,0.57830838072599,0.544708034179482,0.613486842105263,"Overall","Overall"
"16","Gemini Pro Vision","drop","P8",616,0.724170454545455,0.689935064935065,0.75974025974026,0.243663899532563,0.180112135976494,0.313188468158348,0.904729499550869,0.878306320826493,0.932212258573118,0.490018585934061,0.385686813186813,0.600056818181818,0.243663899532563,0.180112135976494,0.313188468158348,0.324548936037938,0.248971084337349,0.398469515242379,0.574196699541716,0.538059860202534,0.609376713515868,"Overall","Overall"
"17","GPT-4 Vision","drop","P1",22,0.591227272727273,0.409090909090909,0.772727272727273,0.147301094523317,0,0.5,0.800734654195993,0.599705882352941,1,0.258151354818021,0,1,0.147301094523317,0,0.5,0.266412178507098,0.133333333333333,0.533333333333333,0.474054642090848,0.321428571428571,0.670830753353973,"skin_tone","V-VI"
"18","GPT-4 Vision","drop","P2",88,0.763590909090909,0.681534090909091,0.852272727272727,0.32338577217311,0.130434782608696,0.523809523809524,0.91137129132286,0.84375,0.971024844720497,0.550602214170568,0.266666666666667,0.833333333333333,0.32338577217311,0.130434782608696,0.523809523809524,0.400593284177228,0.181818181818182,0.592592592592593,0.617378531747985,0.513870380241649,0.720609243697479,"skin_tone","V-VI"
"19","GPT-4 Vision","drop","P3",207,0.526497584541063,0.463647342995169,0.594202898550725,0.540919339686891,0.386353668261563,0.673480479148181,0.521992068860872,0.44375,0.598686241065627,0.254879620308153,0.165043209217967,0.343758400537634,0.540919339686891,0.386353668261563,0.673480479148181,0.344999927558742,0.24113475177305,0.440297914597815,0.531455704273881,0.450635406260406,0.604435967039145,"skin_tone","V-VI"
"20","GPT-4 Vision","drop","P4",207,0.494632850241546,0.42512077294686,0.565217391304348,0.606414837662261,0.469387755102041,0.742875457875458,0.460912545606039,0.382142714968153,0.538971861471861,0.253090156034602,0.179471544715447,0.333333333333333,0.606414837662261,0.469387755102041,0.742875457875458,0.355865319615443,0.263114895080839,0.444444444444444,0.53366369163415,0.453587532115382,0.61485633602509,"skin_tone","V-VI"
"21","GPT-4 Vision","drop","P5",207,0.503536231884058,0.439492753623188,0.57487922705314,0.56483970557639,0.421026315789474,0.700147058823529,0.485118631103414,0.407637414484548,0.565811403508772,0.24918612827703,0.171141891891892,0.330286065159286,0.56483970557639,0.421026315789474,0.700147058823529,0.344330188685022,0.248325693913929,0.437878133102852,0.524979168339902,0.446821082833935,0.60643244639628,"skin_tone","V-VI"
"22","GPT-4 Vision","drop","P6",207,0.5106038647343,0.434782608695652,0.579710144927536,0.542609343893664,0.408078231292517,0.68421052631579,0.500940649689979,0.421998946998947,0.579268292682927,0.247174926927555,0.162162162162162,0.327785237806463,0.542609343893664,0.408078231292517,0.68421052631579,0.338231315416966,0.237755681818182,0.426850360484737,0.521774996791822,0.440981661220967,0.599156634745473,"skin_tone","V-VI"
"23","GPT-4 Vision","drop","P7",207,0.516647342995169,0.444444444444444,0.584541062801932,0.542298399418651,0.4,0.674418604651163,0.509076190605429,0.432926829268293,0.582390390938984,0.249715523049981,0.17043846483705,0.333333333333333,0.542298399418651,0.4,0.674418604651163,0.340384703172572,0.241610738255034,0.434298136645963,0.52568729501204,0.444712390114997,0.60279400728988,"skin_tone","V-VI"
"24","GPT-4 Vision","drop","P8",207,0.516927536231884,0.449275362318841,0.584541062801932,0.608757768758771,0.450816993464052,0.745568181818182,0.48917731229456,0.41094134176326,0.566043418958854,0.265340968038104,0.17948717948718,0.345812899046914,0.608757768758771,0.450816993464052,0.745568181818182,0.368040440560542,0.264867292982186,0.45964980385747,0.548967540526666,0.462050581162516,0.631164734235922,"skin_tone","V-VI"
"25","Gemini Pro Vision","drop","P1",127,0.706803149606299,0.62992125984252,0.78740157480315,0.182272388659846,0.0625,0.31578947368421,0.933044636825472,0.879120879120879,0.978027950310559,0.538953957665515,0.25,0.818181818181818,0.182272388659846,0.0625,0.31578947368421,0.268647992388962,0.102435897435897,0.426346604215457,0.557658512742659,0.494671121738169,0.627251950786805,"skin_tone","V-VI"
"26","Gemini Pro Vision","drop","P2",137,0.693810218978102,0.613138686131387,0.766423357664234,0.142457053738643,0.0475913621262458,0.258064516129032,0.937891383754272,0.888888888888889,0.979591836734694,0.503505327258442,0.2,0.785808270676692,0.142457053738643,0.0475913621262458,0.258064516129032,0.219537269707208,0.0816326530612245,0.37037037037037,0.540174218746457,0.484490322043452,0.60207581692609,"skin_tone","V-VI"
"27","Gemini Pro Vision","drop","P3",172,0.702331395348837,0.633720930232558,0.767587209302325,0.150718299594362,0.048780487804878,0.260869565217391,0.90487458422252,0.85,0.956177520071365,0.368509071784755,0.130434782608696,0.591136363636363,0.150718299594362,0.048780487804878,0.260869565217391,0.211668283722813,0.0714285714285714,0.350877192982456,0.527796441908441,0.470669487307118,0.59074365704287,"skin_tone","V-VI"
"28","Gemini Pro Vision","drop","P4",172,0.680151162790698,0.604651162790698,0.744186046511628,0.133245003418368,0.0408163265306122,0.239130434782609,0.880392352120385,0.820278825431034,0.931628787878788,0.288045114028449,0.0998809523809524,0.5,0.133245003418368,0.0408163265306122,0.239130434782609,0.180266714797204,0.0615384615384615,0.305555555555556,0.506818677769376,0.45481013159981,0.568525185087255,"skin_tone","V-VI"
"29","Gemini Pro Vision","drop","P5",172,0.62803488372093,0.546511627906977,0.703488372093023,0.215230179691728,0.1,0.343851902173913,0.778687914779251,0.703957251908397,0.850422920767717,0.261964369512407,0.127593085106383,0.413793103448276,0.215230179691728,0.1,0.343851902173913,0.234240780190376,0.113612355953905,0.355209050664043,0.496959047235489,0.426621916789018,0.571493447082862,"skin_tone","V-VI"
